caseId,windowInputBits,slideStepBits,tracebackDepthBits,bitIndex,receiveTimeInputBit,decisionTimeInputBit,region
CC-C-R12-S,96,25,70,214,214,295,middle
CC-C-R12-S,96,25,70,215,215,295,middle
CC-C-R12-S,96,25,70,216,216,295,middle
CC-C-R12-S,96,25,70,217,217,295,middle
CC-C-R12-S,96,25,70,218,218,295,middle
CC-C-R12-S,96,25,70,219,219,295,middle
CC-C-R12-S,96,25,70,220,220,295,middle
CC-C-R12-S,96,25,70,221,221,295,middle
CC-C-R12-S,96,25,70,222,222,295,middle
CC-C-R12-S,96,25,70,223,223,295,middle
CC-C-R12-S,96,25,70,224,224,295,middle
CC-C-R12-S,96,25,70,225,225,305,middle
CC-C-R12-S,96,25,70,226,226,305,middle
CC-C-R12-S,96,25,70,227,227,305,middle
CC-C-R12-S,96,25,70,228,228,305,middle
CC-C-R12-S,96,25,70,229,229,305,middle
CC-C-R12-S,96,25,70,230,230,305,tail
CC-C-R12-S,96,25,70,231,231,305,tail
CC-C-R12-S,96,25,70,232,232,305,tail
CC-C-R12-S,96,25,70,233,233,305,tail
CC-C-R12-S,96,25,70,234,234,305,tail
CC-C-R12-S,96,25,70,235,235,305,tail
CC-C-R12-S,96,25,70,236,236,305,tail
CC-C-R12-S,96,25,70,237,237,305,tail
CC-C-R12-S,96,25,70,238,238,305,tail
CC-C-R12-S,96,25,70,239,239,305,tail
CC-C-R12-S,96,25,70,240,240,305,tail
CC-C-R12-S,96,25,70,241,241,305,tail
CC-C-R12-S,96,25,70,242,242,305,tail
CC-C-R12-S,96,25,70,243,243,305,tail
CC-C-R12-S,96,25,70,244,244,305,tail
CC-C-R12-S,96,25,70,245,245,305,tail
CC-C-R12-S,96,25,70,246,246,305,tail
CC-C-R12-S,96,25,70,247,247,305,tail
CC-C-R12-S,96,25,70,248,248,305,tail
CC-C-R12-S,96,25,70,249,249,305,tail
CC-C-R12-S,96,25,70,250,250,305,tail
CC-C-R12-S,96,25,70,251,251,305,tail
CC-C-R12-S,96,25,70,252,252,305,tail
CC-C-R12-S,96,25,70,253,253,305,tail
CC-C-R12-S,96,25,70,254,254,305,tail
CC-C-R12-S,96,25,70,255,255,305,tail
CC-C-R12-S,96,25,70,256,256,305,tail
CC-C-R12-S,96,25,70,257,257,305,tail
CC-C-R12-S,96,25,70,258,258,305,tail
CC-C-R12-S,96,25,70,259,259,305,tail
CC-C-R12-S,96,25,70,260,260,305,tail
CC-C-R12-S,96,25,70,261,261,305,tail
CC-C-R12-S,96,25,70,262,262,305,tail
CC-C-R12-S,96,25,70,263,263,305,tail
CC-C-R12-S,96,25,70,264,264,305,tail
CC-C-R12-S,96,25,70,265,265,305,tail
CC-C-R12-S,96,25,70,266,266,305,tail
CC-C-R12-S,96,25,70,267,267,305,tail
CC-C-R12-S,96,25,70,268,268,305,tail
CC-C-R12-S,96,25,70,269,269,305,tail
CC-C-R12-S,96,25,70,270,270,305,tail
CC-C-R12-S,96,25,70,271,271,305,tail
CC-C-R12-S,96,25,70,272,272,305,tail
CC-C-R12-S,96,25,70,273,273,305,tail
CC-C-R12-S,96,25,70,274,274,305,tail
CC-C-R12-S,96,25,70,275,275,305,tail
CC-C-R12-S,96,25,70,276,276,305,tail
CC-C-R12-S,96,25,70,277,277,305,tail
CC-C-R12-S,96,25,70,278,278,305,tail
CC-C-R12-S,96,25,70,279,279,305,tail
CC-C-R12-S,96,25,70,280,280,305,tail
CC-C-R12-S,96,25,70,281,281,305,tail
CC-C-R12-S,96,25,70,282,282,305,tail
CC-C-R12-S,96,25,70,283,283,305,tail
CC-C-R12-S,96,25,70,284,284,305,tail
CC-C-R12-S,96,25,70,285,285,305,tail
CC-C-R12-S,96,25,70,286,286,305,tail
CC-C-R12-S,96,25,70,287,287,305,tail
CC-C-R12-S,96,25,70,288,288,305,tail
CC-C-R12-S,96,25,70,289,289,305,tail
CC-C-R12-S,96,25,70,290,290,305,tail
CC-C-R12-S,96,25,70,291,291,305,tail
CC-C-R12-S,96,25,70,292,292,305,tail
CC-C-R12-S,96,25,70,293,293,305,tail
CC-C-R12-S,96,25,70,294,294,305,tail
CC-C-R12-S,96,25,70,295,295,305,tail
CC-C-R12-S,96,25,70,296,296,305,tail
CC-C-R12-S,96,25,70,297,297,305,tail
CC-C-R12-S,96,25,70,298,298,305,tail
CC-C-R12-S,96,25,70,299,299,305,tail
CC-C-R12-S,128,25,70,0,0,127,head
CC-C-R12-S,128,25,70,1,1,127,head
CC-C-R12-S,128,25,70,2,2,127,head
CC-C-R12-S,128,25,70,3,3,127,head
CC-C-R12-S,128,25,70,4,4,127,head
CC-C-R12-S,128,25,70,5,5,127,head
CC-C-R12-S,128,25,70,6,6,127,head
CC-C-R12-S,128,25,70,7,7,127,head
CC-C-R12-S,128,25,70,8,8,127,head
CC-C-R12-S,128,25,70,9,9,127,head
CC-C-R12-S,128,25,70,10,10,127,head
CC-C-R12-S,128,25,70,11,11,127,head
CC-C-R12-S,128,25,70,12,12,127,head
CC-C-R12-S,128,25,70,13,13,127,head
CC-C-R12-S,128,25,70,14,14,127,head
CC-C-R12-S,128,25,70,15,15,127,head
CC-C-R12-S,128,25,70,16,16,127,head
CC-C-R12-S,128,25,70,17,17,127,head
CC-C-R12-S,128,25,70,18,18,127,head
CC-C-R12-S,128,25,70,19,19,127,head
CC-C-R12-S,128,25,70,20,20,127,head
CC-C-R12-S,128,25,70,21,21,127,head
CC-C-R12-S,128,25,70,22,22,127,head
CC-C-R12-S,128,25,70,23,23,127,head
CC-C-R12-S,128,25,70,24,24,127,head
CC-C-R12-S,128,25,70,25,25,152,head
CC-C-R12-S,128,25,70,26,26,152,head
CC-C-R12-S,128,25,70,27,27,152,head
CC-C-R12-S,128,25,70,28,28,152,head
CC-C-R12-S,128,25,70,29,29,152,head
CC-C-R12-S,128,25,70,30,30,152,head
CC-C-R12-S,128,25,70,31,31,152,head
CC-C-R12-S,128,25,70,32,32,152,head
CC-C-R12-S,128,25,70,33,33,152,head
CC-C-R12-S,128,25,70,34,34,152,head
CC-C-R12-S,128,25,70,35,35,152,head
CC-C-R12-S,128,25,70,36,36,152,head
CC-C-R12-S,128,25,70,37,37,152,head
CC-C-R12-S,128,25,70,38,38,152,head
CC-C-R12-S,128,25,70,39,39,152,head
CC-C-R12-S,128,25,70,40,40,152,head
CC-C-R12-S,128,25,70,41,41,152,head
CC-C-R12-S,128,25,70,42,42,152,head
CC-C-R12-S,128,25,70,43,43,152,head
CC-C-R12-S,128,25,70,44,44,152,head
CC-C-R12-S,128,25,70,45,45,152,head
CC-C-R12-S,128,25,70,46,46,152,head
CC-C-R12-S,128,25,70,47,47,152,head
CC-C-R12-S,128,25,70,48,48,152,head
CC-C-R12-S,128,25,70,49,49,152,head
CC-C-R12-S,128,25,70,50,50,177,head
CC-C-R12-S,128,25,70,51,51,177,head
CC-C-R12-S,128,25,70,52,52,177,head
CC-C-R12-S,128,25,70,53,53,177,head
CC-C-R12-S,128,25,70,54,54,177,head
CC-C-R12-S,128,25,70,55,55,177,head
CC-C-R12-S,128,25,70,56,56,177,head
CC-C-R12-S,128,25,70,57,57,177,head
CC-C-R12-S,128,25,70,58,58,177,head
CC-C-R12-S,128,25,70,59,59,177,head
CC-C-R12-S,128,25,70,60,60,177,head
CC-C-R12-S,128,25,70,61,61,177,head
CC-C-R12-S,128,25,70,62,62,177,head
CC-C-R12-S,128,25,70,63,63,177,head
CC-C-R12-S,128,25,70,64,64,177,head
CC-C-R12-S,128,25,70,65,65,177,head
CC-C-R12-S,128,25,70,66,66,177,head
CC-C-R12-S,128,25,70,67,67,177,head
CC-C-R12-S,128,25,70,68,68,177,head
CC-C-R12-S,128,25,70,69,69,177,head
CC-C-R12-S,128,25,70,70,70,177,middle
CC-C-R12-S,128,25,70,71,71,177,middle
CC-C-R12-S,128,25,70,72,72,177,middle
CC-C-R12-S,128,25,70,73,73,177,middle
CC-C-R12-S,128,25,70,74,74,177,middle
CC-C-R12-S,128,25,70,75,75,202,middle
CC-C-R12-S,128,25,70,76,76,202,middle
CC-C-R12-S,128,25,70,77,77,202,middle
CC-C-R12-S,128,25,70,78,78,202,middle
CC-C-R12-S,128,25,70,79,79,202,middle
CC-C-R12-S,128,25,70,80,80,202,middle
CC-C-R12-S,128,25,70,81,81,202,middle
CC-C-R12-S,128,25,70,82,82,202,middle
CC-C-R12-S,128,25,70,83,83,202,middle
CC-C-R12-S,128,25,70,84,84,202,middle
CC-C-R12-S,128,25,70,85,85,202,middle
CC-C-R12-S,128,25,70,86,86,202,middle
CC-C-R12-S,128,25,70,87,87,202,middle
CC-C-R12-S,128,25,70,88,88,202,middle
CC-C-R12-S,128,25,70,89,89,202,middle
CC-C-R12-S,128,25,70,90,90,202,boundary
CC-C-R12-S,128,25,70,91,91,202,boundary
CC-C-R12-S,128,25,70,92,92,202,boundary
CC-C-R12-S,128,25,70,93,93,202,boundary
CC-C-R12-S,128,25,70,94,94,202,boundary
CC-C-R12-S,128,25,70,95,95,202,boundary
CC-C-R12-S,128,25,70,96,96,202,boundary
CC-C-R12-S,128,25,70,97,97,202,boundary
CC-C-R12-S,128,25,70,98,98,202,boundary
CC-C-R12-S,128,25,70,99,99,202,boundary
CC-C-R12-S,128,25,70,100,100,227,boundary
CC-C-R12-S,128,25,70,101,101,227,boundary
CC-C-R12-S,128,25,70,102,102,227,boundary
CC-C-R12-S,128,25,70,103,103,227,boundary
CC-C-R12-S,128,25,70,104,104,227,boundary
CC-C-R12-S,128,25,70,105,105,227,boundary
CC-C-R12-S,128,25,70,106,106,227,boundary
CC-C-R12-S,128,25,70,107,107,227,boundary
CC-C-R12-S,128,25,70,108,108,227,boundary
CC-C-R12-S,128,25,70,109,109,227,boundary
CC-C-R12-S,128,25,70,110,110,227,middle
CC-C-R12-S,128,25,70,111,111,227,middle
CC-C-R12-S,128,25,70,112,112,227,middle
CC-C-R12-S,128,25,70,113,113,227,middle
CC-C-R12-S,128,25,70,114,114,227,middle
CC-C-R12-S,128,25,70,115,115,227,middle
CC-C-R12-S,128,25,70,116,116,227,middle
CC-C-R12-S,128,25,70,117,117,227,middle
CC-C-R12-S,128,25,70,118,118,227,middle
CC-C-R12-S,128,25,70,119,119,227,middle
CC-C-R12-S,128,25,70,120,120,227,middle
CC-C-R12-S,128,25,70,121,121,227,middle
CC-C-R12-S,128,25,70,122,122,227,middle
CC-C-R12-S,128,25,70,123,123,227,middle
CC-C-R12-S,128,25,70,124,124,227,middle
CC-C-R12-S,128,25,70,125,125,252,middle
CC-C-R12-S,128,25,70,126,126,252,middle
CC-C-R12-S,128,25,70,127,127,252,middle
CC-C-R12-S,128,25,70,128,128,252,middle
CC-C-R12-S,128,25,70,129,129,252,middle
CC-C-R12-S,128,25,70,130,130,252,middle
CC-C-R12-S,128,25,70,131,131,252,middle
CC-C-R12-S,128,25,70,132,132,252,middle
CC-C-R12-S,128,25,70,133,133,252,middle
CC-C-R12-S,128,25,70,134,134,252,middle
CC-C-R12-S,128,25,70,135,135,252,middle
CC-C-R12-S,128,25,70,136,136,252,middle
CC-C-R12-S,128,25,70,137,137,252,middle
CC-C-R12-S,128,25,70,138,138,252,middle
CC-C-R12-S,128,25,70,139,139,252,middle
CC-C-R12-S,128,25,70,140,140,252,boundary
CC-C-R12-S,128,25,70,141,141,252,boundary
CC-C-R12-S,128,25,70,142,142,252,boundary
CC-C-R12-S,128,25,70,143,143,252,boundary
CC-C-R12-S,128,25,70,144,144,252,boundary
CC-C-R12-S,128,25,70,145,145,252,boundary
CC-C-R12-S,128,25,70,146,146,252,boundary
CC-C-R12-S,128,25,70,147,147,252,boundary
CC-C-R12-S,128,25,70,148,148,252,boundary
CC-C-R12-S,128,25,70,149,149,252,boundary
CC-C-R12-S,128,25,70,150,150,277,boundary
CC-C-R12-S,128,25,70,151,151,277,boundary
CC-C-R12-S,128,25,70,152,152,277,boundary
CC-C-R12-S,128,25,70,153,153,277,boundary
CC-C-R12-S,128,25,70,154,154,277,boundary
CC-C-R12-S,128,25,70,155,155,277,boundary
CC-C-R12-S,128,25,70,156,156,277,boundary
CC-C-R12-S,128,25,70,157,157,277,boundary
CC-C-R12-S,128,25,70,158,158,277,boundary
CC-C-R12-S,128,25,70,159,159,277,boundary
CC-C-R12-S,128,25,70,160,160,277,middle
CC-C-R12-S,128,25,70,161,161,277,middle
CC-C-R12-S,128,25,70,162,162,277,middle
CC-C-R12-S,128,25,70,163,163,277,middle
CC-C-R12-S,128,25,70,164,164,277,middle
CC-C-R12-S,128,25,70,165,165,277,middle
CC-C-R12-S,128,25,70,166,166,277,middle
CC-C-R12-S,128,25,70,167,167,277,middle
CC-C-R12-S,128,25,70,168,168,277,middle
CC-C-R12-S,128,25,70,169,169,277,middle
CC-C-R12-S,128,25,70,170,170,277,middle
CC-C-R12-S,128,25,70,171,171,277,middle
CC-C-R12-S,128,25,70,172,172,277,middle
CC-C-R12-S,128,25,70,173,173,277,middle
CC-C-R12-S,128,25,70,174,174,277,middle
CC-C-R12-S,128,25,70,175,175,302,middle
CC-C-R12-S,128,25,70,176,176,302,middle
CC-C-R12-S,128,25,70,177,177,302,middle
CC-C-R12-S,128,25,70,178,178,302,middle
CC-C-R12-S,128,25,70,179,179,302,middle
CC-C-R12-S,128,25,70,180,180,302,middle
CC-C-R12-S,128,25,70,181,181,302,middle
CC-C-R12-S,128,25,70,182,182,302,middle
CC-C-R12-S,128,25,70,183,183,302,middle
CC-C-R12-S,128,25,70,184,184,302,middle
CC-C-R12-S,128,25,70,185,185,302,middle
CC-C-R12-S,128,25,70,186,186,302,middle
CC-C-R12-S,128,25,70,187,187,302,middle
CC-C-R12-S,128,25,70,188,188,302,middle
CC-C-R12-S,128,25,70,189,189,302,middle
CC-C-R12-S,128,25,70,190,190,302,boundary
CC-C-R12-S,128,25,70,191,191,302,boundary
CC-C-R12-S,128,25,70,192,192,302,boundary
CC-C-R12-S,128,25,70,193,193,302,boundary
CC-C-R12-S,128,25,70,194,194,302,boundary
CC-C-R12-S,128,25,70,195,195,302,boundary
CC-C-R12-S,128,25,70,196,196,302,boundary
CC-C-R12-S,128,25,70,197,197,302,boundary
CC-C-R12-S,128,25,70,198,198,302,boundary
CC-C-R12-S,128,25,70,199,199,302,boundary
CC-C-R12-S,128,25,70,200,200,305,boundary
CC-C-R12-S,128,25,70,201,201,305,boundary
CC-C-R12-S,128,25,70,202,202,305,boundary
CC-C-R12-S,128,25,70,203,203,305,boundary
CC-C-R12-S,128,25,70,204,204,305,boundary
CC-C-R12-S,128,25,70,205,205,305,boundary
CC-C-R12-S,128,25,70,206,206,305,boundary
CC-C-R12-S,128,25,70,207,207,305,boundary
CC-C-R12-S,128,25,70,208,208,305,boundary
CC-C-R12-S,128,25,70,209,209,305,boundary
CC-C-R12-S,128,25,70,210,210,305,middle
CC-C-R12-S,128,25,70,211,211,305,middle
CC-C-R12-S,128,25,70,212,212,305,middle
CC-C-R12-S,128,25,70,213,213,305,middle
CC-C-R12-S,128,25,70,214,214,305,middle
CC-C-R12-S,128,25,70,215,215,305,middle
CC-C-R12-S,128,25,70,216,216,305,middle
CC-C-R12-S,128,25,70,217,217,305,middle
CC-C-R12-S,128,25,70,218,218,305,middle
CC-C-R12-S,128,25,70,219,219,305,middle
CC-C-R12-S,128,25,70,220,220,305,middle
CC-C-R12-S,128,25,70,221,221,305,middle
CC-C-R12-S,128,25,70,222,222,305,middle
CC-C-R12-S,128,25,70,223,223,305,middle
CC-C-R12-S,128,25,70,224,224,305,middle
CC-C-R12-S,128,25,70,225,225,305,middle
CC-C-R12-S,128,25,70,226,226,305,middle
CC-C-R12-S,128,25,70,227,227,305,middle
CC-C-R12-S,128,25,70,228,228,305,middle
CC-C-R12-S,128,25,70,229,229,305,middle
CC-C-R12-S,128,25,70,230,230,305,tail
CC-C-R12-S,128,25,70,231,231,305,tail
CC-C-R12-S,128,25,70,232,232,305,tail
CC-C-R12-S,128,25,70,233,233,305,tail
CC-C-R12-S,128,25,70,234,234,305,tail
CC-C-R12-S,128,25,70,235,235,305,tail
CC-C-R12-S,128,25,70,236,236,305,tail
CC-C-R12-S,128,25,70,237,237,305,tail
CC-C-R12-S,128,25,70,238,238,305,tail
CC-C-R12-S,128,25,70,239,239,305,tail
CC-C-R12-S,128,25,70,240,240,305,tail
CC-C-R12-S,128,25,70,241,241,305,tail
CC-C-R12-S,128,25,70,242,242,305,tail
CC-C-R12-S,128,25,70,243,243,305,tail
CC-C-R12-S,128,25,70,244,244,305,tail
CC-C-R12-S,128,25,70,245,245,305,tail
CC-C-R12-S,128,25,70,246,246,305,tail
CC-C-R12-S,128,25,70,247,247,305,tail
CC-C-R12-S,128,25,70,248,248,305,tail
CC-C-R12-S,128,25,70,249,249,305,tail
CC-C-R12-S,128,25,70,250,250,305,tail
CC-C-R12-S,128,25,70,251,251,305,tail
CC-C-R12-S,128,25,70,252,252,305,tail
CC-C-R12-S,128,25,70,253,253,305,tail
CC-C-R12-S,128,25,70,254,254,305,tail
CC-C-R12-S,128,25,70,255,255,305,tail
CC-C-R12-S,128,25,70,256,256,305,tail
CC-C-R12-S,128,25,70,257,257,305,tail
CC-C-R12-S,128,25,70,258,258,305,tail
CC-C-R12-S,128,25,70,259,259,305,tail
CC-C-R12-S,128,25,70,260,260,305,tail
CC-C-R12-S,128,25,70,261,261,305,tail
CC-C-R12-S,128,25,70,262,262,305,tail
CC-C-R12-S,128,25,70,263,263,305,tail
CC-C-R12-S,128,25,70,264,264,305,tail
CC-C-R12-S,128,25,70,265,265,305,tail
CC-C-R12-S,128,25,70,266,266,305,tail
CC-C-R12-S,128,25,70,267,267,305,tail
CC-C-R12-S,128,25,70,268,268,305,tail
CC-C-R12-S,128,25,70,269,269,305,tail
CC-C-R12-S,128,25,70,270,270,305,tail
CC-C-R12-S,128,25,70,271,271,305,tail
CC-C-R12-S,128,25,70,272,272,305,tail
CC-C-R12-S,128,25,70,273,273,305,tail
CC-C-R12-S,128,25,70,274,274,305,tail
CC-C-R12-S,128,25,70,275,275,305,tail
CC-C-R12-S,128,25,70,276,276,305,tail
CC-C-R12-S,128,25,70,277,277,305,tail
CC-C-R12-S,128,25,70,278,278,305,tail
CC-C-R12-S,128,25,70,279,279,305,tail
CC-C-R12-S,128,25,70,280,280,305,tail
CC-C-R12-S,128,25,70,281,281,305,tail
CC-C-R12-S,128,25,70,282,282,305,tail
CC-C-R12-S,128,25,70,283,283,305,tail
CC-C-R12-S,128,25,70,284,284,305,tail
CC-C-R12-S,128,25,70,285,285,305,tail
CC-C-R12-S,128,25,70,286,286,305,tail
CC-C-R12-S,128,25,70,287,287,305,tail
CC-C-R12-S,128,25,70,288,288,305,tail
CC-C-R12-S,128,25,70,289,289,305,tail
CC-C-R12-S,128,25,70,290,290,305,tail
CC-C-R12-S,128,25,70,291,291,305,tail
CC-C-R12-S,128,25,70,292,292,305,tail
CC-C-R12-S,128,25,70,293,293,305,tail
CC-C-R12-S,128,25,70,294,294,305,tail
CC-C-R12-S,128,25,70,295,295,305,tail
CC-C-R12-S,128,25,70,296,296,305,tail
CC-C-R12-S,128,25,70,297,297,305,tail
CC-C-R12-S,128,25,70,298,298,305,tail
CC-C-R12-S,128,25,70,299,299,305,tail
CC-C-R12-S,128,50,84,0,0,127,head
CC-C-R12-S,128,50,84,1,1,127,head
CC-C-R12-S,128,50,84,2,2,127,head
CC-C-R12-S,128,50,84,3,3,127,head
CC-C-R12-S,128,50,84,4,4,127,head
CC-C-R12-S,128,50,84,5,5,127,head
CC-C-R12-S,128,50,84,6,6,127,head
CC-C-R12-S,128,50,84,7,7,127,head
CC-C-R12-S,128,50,84,8,8,127,head
CC-C-R12-S,128,50,84,9,9,127,head
CC-C-R12-S,128,50,84,10,10,127,head
CC-C-R12-S,128,50,84,11,11,127,head
CC-C-R12-S,128,50,84,12,12,127,head
CC-C-R12-S,128,50,84,13,13,127,head
CC-C-R12-S,128,50,84,14,14,127,head
CC-C-R12-S,128,50,84,15,15,127,head
CC-C-R12-S,128,50,84,16,16,127,head
CC-C-R12-S,128,50,84,17,17,127,head
CC-C-R12-S,128,50,84,18,18,127,head
CC-C-R12-S,128,50,84,19,19,127,head
CC-C-R12-S,128,50,84,20,20,127,head
CC-C-R12-S,128,50,84,21,21,127,head
CC-C-R12-S,128,50,84,22,22,127,head
CC-C-R12-S,128,50,84,23,23,127,head
CC-C-R12-S,128,50,84,24,24,127,head
CC-C-R12-S,128,50,84,25,25,127,head
CC-C-R12-S,128,50,84,26,26,127,head
CC-C-R12-S,128,50,84,27,27,127,head
CC-C-R12-S,128,50,84,28,28,127,head
CC-C-R12-S,128,50,84,29,29,127,head
CC-C-R12-S,128,50,84,30,30,127,head
CC-C-R12-S,128,50,84,31,31,127,head
CC-C-R12-S,128,50,84,32,32,127,head
CC-C-R12-S,128,50,84,33,33,127,head
CC-C-R12-S,128,50,84,34,34,127,head
CC-C-R12-S,128,50,84,35,35,127,head
CC-C-R12-S,128,50,84,36,36,127,head
CC-C-R12-S,128,50,84,37,37,127,head
CC-C-R12-S,128,50,84,38,38,127,head
CC-C-R12-S,128,50,84,39,39,127,head
CC-C-R12-S,128,50,84,40,40,127,head
CC-C-R12-S,128,50,84,41,41,127,head
CC-C-R12-S,128,50,84,42,42,127,head
CC-C-R12-S,128,50,84,43,43,127,head
CC-C-R12-S,128,50,84,44,44,127,head
CC-C-R12-S,128,50,84,45,45,127,head
CC-C-R12-S,128,50,84,46,46,127,head
CC-C-R12-S,128,50,84,47,47,127,head
CC-C-R12-S,128,50,84,48,48,127,head
CC-C-R12-S,128,50,84,49,49,127,head
CC-C-R12-S,128,50,84,50,50,177,head
CC-C-R12-S,128,50,84,51,51,177,head
CC-C-R12-S,128,50,84,52,52,177,head
CC-C-R12-S,128,50,84,53,53,177,head
CC-C-R12-S,128,50,84,54,54,177,head
CC-C-R12-S,128,50,84,55,55,177,head
CC-C-R12-S,128,50,84,56,56,177,head
CC-C-R12-S,128,50,84,57,57,177,head
CC-C-R12-S,128,50,84,58,58,177,head
CC-C-R12-S,128,50,84,59,59,177,head
CC-C-R12-S,128,50,84,60,60,177,head
CC-C-R12-S,128,50,84,61,61,177,head
CC-C-R12-S,128,50,84,62,62,177,head
CC-C-R12-S,128,50,84,63,63,177,head
CC-C-R12-S,128,50,84,64,64,177,head
CC-C-R12-S,128,50,84,65,65,177,head
CC-C-R12-S,128,50,84,66,66,177,head
CC-C-R12-S,128,50,84,67,67,177,head
CC-C-R12-S,128,50,84,68,68,177,head
CC-C-R12-S,128,50,84,69,69,177,head
CC-C-R12-S,128,50,84,70,70,177,middle
CC-C-R12-S,128,50,84,71,71,177,middle
CC-C-R12-S,128,50,84,72,72,177,middle
CC-C-R12-S,128,50,84,73,73,177,middle
CC-C-R12-S,128,50,84,74,74,177,middle
CC-C-R12-S,128,50,84,75,75,177,middle
CC-C-R12-S,128,50,84,76,76,177,middle
CC-C-R12-S,128,50,84,77,77,177,middle
CC-C-R12-S,128,50,84,78,78,177,middle
CC-C-R12-S,128,50,84,79,79,177,middle
CC-C-R12-S,128,50,84,80,80,177,middle
CC-C-R12-S,128,50,84,81,81,177,middle
CC-C-R12-S,128,50,84,82,82,177,middle
CC-C-R12-S,128,50,84,83,83,177,middle
CC-C-R12-S,128,50,84,84,84,177,middle
CC-C-R12-S,128,50,84,85,85,177,middle
CC-C-R12-S,128,50,84,86,86,177,middle
CC-C-R12-S,128,50,84,87,87,177,middle
CC-C-R12-S,128,50,84,88,88,177,middle
CC-C-R12-S,128,50,84,89,89,177,middle
CC-C-R12-S,128,50,84,90,90,177,boundary
CC-C-R12-S,128,50,84,91,91,177,boundary
CC-C-R12-S,128,50,84,92,92,177,boundary
CC-C-R12-S,128,50,84,93,93,177,boundary
CC-C-R12-S,128,50,84,94,94,177,boundary
CC-C-R12-S,128,50,84,95,95,177,boundary
CC-C-R12-S,128,50,84,96,96,177,boundary
CC-C-R12-S,128,50,84,97,97,177,boundary
CC-C-R12-S,128,50,84,98,98,177,boundary
CC-C-R12-S,128,50,84,99,99,177,boundary
CC-C-R12-S,128,50,84,100,100,227,boundary
CC-C-R12-S,128,50,84,101,101,227,boundary
CC-C-R12-S,128,50,84,102,102,227,boundary
CC-C-R12-S,128,50,84,103,103,227,boundary
CC-C-R12-S,128,50,84,104,104,227,boundary
CC-C-R12-S,128,50,84,105,105,227,boundary
CC-C-R12-S,128,50,84,106,106,227,boundary
CC-C-R12-S,128,50,84,107,107,227,boundary
CC-C-R12-S,128,50,84,108,108,227,boundary
CC-C-R12-S,128,50,84,109,109,227,boundary
CC-C-R12-S,128,50,84,110,110,227,middle
CC-C-R12-S,128,50,84,111,111,227,middle
CC-C-R12-S,128,50,84,112,112,227,middle
CC-C-R12-S,128,50,84,113,113,227,middle
CC-C-R12-S,128,50,84,114,114,227,middle
CC-C-R12-S,128,50,84,115,115,227,middle
CC-C-R12-S,128,50,84,116,116,227,middle
CC-C-R12-S,128,50,84,117,117,227,middle
CC-C-R12-S,128,50,84,118,118,227,middle
CC-C-R12-S,128,50,84,119,119,227,middle
CC-C-R12-S,128,50,84,120,120,227,middle
CC-C-R12-S,128,50,84,121,121,227,middle
CC-C-R12-S,128,50,84,122,122,227,middle
CC-C-R12-S,128,50,84,123,123,227,middle
CC-C-R12-S,128,50,84,124,124,227,middle
CC-C-R12-S,128,50,84,125,125,227,middle
CC-C-R12-S,128,50,84,126,126,227,middle
CC-C-R12-S,128,50,84,127,127,227,middle
CC-C-R12-S,128,50,84,128,128,227,middle
CC-C-R12-S,128,50,84,129,129,227,middle
CC-C-R12-S,128,50,84,130,130,227,middle
CC-C-R12-S,128,50,84,131,131,227,middle
CC-C-R12-S,128,50,84,132,132,227,middle
CC-C-R12-S,128,50,84,133,133,227,middle
CC-C-R12-S,128,50,84,134,134,227,middle
CC-C-R12-S,128,50,84,135,135,227,middle
CC-C-R12-S,128,50,84,136,136,227,middle
CC-C-R12-S,128,50,84,137,137,227,middle
CC-C-R12-S,128,50,84,138,138,227,middle
CC-C-R12-S,128,50,84,139,139,227,middle
CC-C-R12-S,128,50,84,140,140,227,boundary
CC-C-R12-S,128,50,84,141,141,227,boundary
CC-C-R12-S,128,50,84,142,142,227,boundary
CC-C-R12-S,128,50,84,143,143,227,boundary
CC-C-R12-S,128,50,84,144,144,227,boundary
CC-C-R12-S,128,50,84,145,145,227,boundary
CC-C-R12-S,128,50,84,146,146,227,boundary
CC-C-R12-S,128,50,84,147,147,227,boundary
CC-C-R12-S,128,50,84,148,148,227,boundary
CC-C-R12-S,128,50,84,149,149,227,boundary
CC-C-R12-S,128,50,84,150,150,277,boundary
CC-C-R12-S,128,50,84,151,151,277,boundary
CC-C-R12-S,128,50,84,152,152,277,boundary
CC-C-R12-S,128,50,84,153,153,277,boundary
CC-C-R12-S,128,50,84,154,154,277,boundary
CC-C-R12-S,128,50,84,155,155,277,boundary
CC-C-R12-S,128,50,84,156,156,277,boundary
CC-C-R12-S,128,50,84,157,157,277,boundary
CC-C-R12-S,128,50,84,158,158,277,boundary
CC-C-R12-S,128,50,84,159,159,277,boundary
CC-C-R12-S,128,50,84,160,160,277,middle
CC-C-R12-S,128,50,84,161,161,277,middle
CC-C-R12-S,128,50,84,162,162,277,middle
CC-C-R12-S,128,50,84,163,163,277,middle
CC-C-R12-S,128,50,84,164,164,277,middle
CC-C-R12-S,128,50,84,165,165,277,middle
CC-C-R12-S,128,50,84,166,166,277,middle
CC-C-R12-S,128,50,84,167,167,277,middle
CC-C-R12-S,128,50,84,168,168,277,middle
CC-C-R12-S,128,50,84,169,169,277,middle
CC-C-R12-S,128,50,84,170,170,277,middle
CC-C-R12-S,128,50,84,171,171,277,middle
CC-C-R12-S,128,50,84,172,172,277,middle
